aborted,assigned_at,buffer_size,buffertime_avg,buffertime_med,created,delivered,delivery_prob,dropped,exp_weight,finished_at,hopcount_avg,hopcount_med,id,latency_avg,latency_med,mobility,msg_interval,overhead_ratio,relayed,removed,response_prob,router,rtt_avg,rtt_med,scenario,seed,sim_time,started,started_at,task_id,ttl,worker,router_fmt,buffer
22306,2018-04-18T11:46:40.893199,100M,2405.5715,20,3384,1923,0.5683,164653,0,2018-04-18T11:54:37.762906,5.181,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msE']_[100M]_[60, 120]",4947.4867,2534,infocom06,"60, 120",469.2683,904326,739981,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msE']_[100M]_[60, 120]",'msE',302400,926634,2018-04-18T11:54:37.762902,0,300,asterion,EpidemicRouter,100
21912,2018-04-18T11:46:40.893200,100M,2416.1702,21,3379,1941,0.5744,165495,0,2018-04-18T11:54:37.762907,5.1149,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[60, 120]",4854.8609,2238,infocom06,"60, 120",464.5265,903587,738389,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[60, 120]",'mgM',302400,925500,2018-04-18T11:54:37.762903,0,300,asterion,EpidemicRouter,100
21870,2018-04-18T11:46:40.893201,100M,2361.8162,20,3387,1926,0.5686,165842,0,2018-04-18T11:54:37.762908,5.1464,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mge']_[100M]_[60, 120]",4840.5353,2449,infocom06,"60, 120",479.8821,926179,760607,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mge']_[100M]_[60, 120]",'mge',302400,948051,2018-04-18T11:54:37.762904,0,300,asterion,EpidemicRouter,100
22088,2018-04-18T11:46:40.893202,100M,2374.3614,21,3397,1939,0.5708,165274,0,2018-04-18T11:54:37.762909,5.1939,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgE']_[100M]_[60, 120]",4829.7664,2282,infocom06,"60, 120",471.9257,917003,752088,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgE']_[100M]_[60, 120]",'mgE',302400,939092,2018-04-18T11:54:37.762905,0,300,asterion,EpidemicRouter,100
22158,2018-04-18T11:46:40.893203,100M,2457.9662,23,3374,1897,0.5622,164328,0,2018-04-18T11:54:37.762910,5.2098,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['meE']_[100M]_[60, 120]",4735.3996,2359,infocom06,"60, 120",467.3827,888522,724471,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['meE']_[100M]_[60, 120]",'meE',302400,910681,2018-04-18T11:54:37.762906,0,300,asterion,EpidemicRouter,100
21960,2018-04-18T11:46:40.893204,100M,2419.7308,22,3385,1937,0.5722,166808,0,2018-04-18T11:54:37.762911,5.1864,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgM']_[100M]_[60, 120]",4744.2132,2407,infocom06,"60, 120",469.9592,912248,745684,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgM']_[100M]_[60, 120]",'sgM',302400,934209,2018-04-18T11:54:37.762907,0,300,asterion,EpidemicRouter,100
21957,2018-04-18T11:46:40.893205,100M,2361.8859,20,3383,1916,0.5664,166990,0,2018-04-18T11:54:37.762912,5.071,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sge']_[100M]_[60, 120]",4760.1743,2331,infocom06,"60, 120",484.4692,930159,763469,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sge']_[100M]_[60, 120]",'sge',302400,952118,2018-04-18T11:54:37.762908,0,300,asterion,EpidemicRouter,100
22024,2018-04-18T11:46:40.893206,100M,2428.8097,20,3363,1923,0.5718,163488,0,2018-04-18T11:54:37.762913,5.2132,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgE']_[100M]_[60, 120]",5011.5117,2799,infocom06,"60, 120",461.1669,888747,725640,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgE']_[100M]_[60, 120]",'sgE',302400,910772,2018-04-18T11:54:37.762909,0,300,asterion,EpidemicRouter,100
22000,2018-04-18T11:46:40.893207,100M,2424.3811,21,3384,1935,0.5718,167249,0,2018-04-18T11:54:37.762914,5.2661,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMe']_[100M]_[60, 120]",4749.7354,2201,infocom06,"60, 120",472.6408,916495,749569,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMe']_[100M]_[60, 120]",'sMe',302400,938495,2018-04-18T11:54:37.762910,0,300,asterion,EpidemicRouter,100
22014,2018-04-18T11:46:40.893208,100M,2404.4726,22,3385,1965,0.5805,166774,0,2018-04-18T11:54:37.762915,5.1903,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sME']_[100M]_[60, 120]",4783.373,2374,infocom06,"60, 120",465.773,917209,750763,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sME']_[100M]_[60, 120]",'sME',302400,939224,2018-04-18T11:54:37.762911,0,300,asterion,EpidemicRouter,100
22194,2018-04-18T11:46:40.893209,100M,2411.7782,22,3375,1948,0.5772,165373,0,2018-04-18T11:54:37.762916,5.1124,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['seE']_[100M]_[60, 120]",4781.8188,2362,infocom06,"60, 120",462.7325,903351,738237,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['seE']_[100M]_[60, 120]",'seE',302400,925547,2018-04-18T11:54:37.762912,0,300,asterion,EpidemicRouter,100
22014,2018-04-18T11:46:40.893210,100M,2403.4311,22,3376,1941,0.5749,167573,0,2018-04-18T11:54:37.762917,5.1664,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[60, 120]",4974.1917,2676,infocom06,"60, 120",466.2117,906858,739651,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[60, 120]",'gMe',302400,928872,2018-04-18T11:54:37.762913,0,300,asterion,EpidemicRouter,100
22153,2018-04-18T11:46:40.893211,100M,2369.7644,22,3394,1912,0.5633,165191,0,2018-04-18T11:54:37.762918,5.1512,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[60, 120]",4899.1815,2522,infocom06,"60, 120",475.1041,910311,745440,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[60, 120]",'gME',302400,932465,2018-04-18T11:54:37.762914,0,300,asterion,EpidemicRouter,100
22013,2018-04-18T11:46:40.893212,100M,2378.1563,21,3363,1899,0.5647,164258,0,2018-04-18T11:54:37.762919,5.1796,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['geE']_[100M]_[60, 120]",4680.574,2332,infocom06,"60, 120",481.2701,915831,751787,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['geE']_[100M]_[60, 120]",'geE',302400,937846,2018-04-18T11:54:37.762915,0,300,asterion,EpidemicRouter,100
22032,2018-04-18T11:46:40.893213,100M,2381.2879,23,3371,1875,0.5562,164031,0,2018-04-18T11:54:37.762920,5.0747,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['MeE']_[100M]_[60, 120]",4715.4453,2240,infocom06,"60, 120",485.6741,912514,748843,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['MeE']_[100M]_[60, 120]",'MeE',302400,934548,2018-04-18T11:54:37.762916,0,300,asterion,EpidemicRouter,100
21911,2018-04-18T11:46:40.893214,100M,2394.4025,20,3375,1920,0.5689,164421,0,2018-04-18T11:54:37.762921,5.1797,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgM']_[100M]_[60, 120]",4786.5229,2261,infocom06,"60, 120",472.826,909746,745739,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgM']_[100M]_[60, 120]",'msgM',302400,931657,2018-04-18T11:54:37.762917,0,300,asterion,EpidemicRouter,100
22151,2018-04-18T11:46:40.893215,100M,2429.5971,22,3392,1921,0.5663,166382,0,2018-04-18T11:54:37.762922,5.1416,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msge']_[100M]_[60, 120]",4726.8428,2334,infocom06,"60, 120",470.9178,906554,740481,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msge']_[100M]_[60, 120]",'msge',302400,928706,2018-04-18T11:54:37.762918,0,300,asterion,EpidemicRouter,100
21905,2018-04-18T11:46:40.893216,100M,2380.4561,22,3398,1953,0.5747,165968,0,2018-04-18T11:54:37.762923,4.9913,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgE']_[100M]_[60, 120]",4964.6631,2569,infocom06,"60, 120",465.7834,911628,745896,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgE']_[100M]_[60, 120]",'msgE',302400,933534,2018-04-18T11:54:37.762919,0,300,asterion,EpidemicRouter,100
21841,2018-04-18T11:46:40.893217,100M,2430.5915,21,3387,1913,0.5648,165294,0,2018-04-18T11:54:37.762924,5.2833,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[60, 120]",4566.1302,1990,infocom06,"60, 120",475.1526,910880,745787,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[60, 120]",'msMe',302400,932722,2018-04-18T11:54:37.762920,0,300,asterion,EpidemicRouter,100
22113,2018-04-18T11:46:40.893218,100M,2417.2954,23,3374,1914,0.5673,166198,0,2018-04-18T11:54:37.762925,5.268,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msME']_[100M]_[60, 120]",4807.1264,2425,infocom06,"60, 120",472.117,905546,739683,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msME']_[100M]_[60, 120]",'msME',302400,927660,2018-04-18T11:54:37.762921,0,300,asterion,EpidemicRouter,100
22159,2018-04-18T11:46:40.893219,100M,2365.259,21,3356,1907,0.5682,162977,0,2018-04-18T11:54:37.762926,5.3335,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[60, 120]",4901.9628,2591,infocom06,"60, 120",476.6088,910800,748178,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[60, 120]",'mseE',302400,932959,2018-04-18T11:54:37.762922,0,300,asterion,EpidemicRouter,100
21816,2018-04-18T11:46:40.893220,100M,2348.8552,20,3376,1923,0.5696,164407,0,2018-04-18T11:54:37.762927,5.2761,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgMe']_[100M]_[60, 120]",4875.2278,2505,infocom06,"60, 120",476.4301,918098,753892,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgMe']_[100M]_[60, 120]",'mgMe',302400,939916,2018-04-18T11:54:37.762923,0,300,asterion,EpidemicRouter,100
21850,2018-04-18T11:46:40.893221,100M,2420.0131,22,3407,1934,0.5677,166292,0,2018-04-18T11:54:37.762928,5.2234,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgME']_[100M]_[60, 120]",4810.938,2274,infocom06,"60, 120",470.2213,911342,745299,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgME']_[100M]_[60, 120]",'mgME',302400,933193,2018-04-18T11:54:37.762924,0,300,asterion,EpidemicRouter,100
21953,2018-04-18T11:46:40.893222,100M,2416.9666,23,3383,1944,0.5746,167068,0,2018-04-18T11:54:37.762929,5.0813,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgeE']_[100M]_[60, 120]",4675.376,2341,infocom06,"60, 120",467.6533,911062,744296,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgeE']_[100M]_[60, 120]",'mgeE',302400,933016,2018-04-18T11:54:37.762925,0,300,asterion,EpidemicRouter,100
22087,2018-04-18T11:46:40.893223,100M,2360.1498,21,3349,1894,0.5655,164536,0,2018-04-18T11:54:37.762930,5.2033,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mMeE']_[100M]_[60, 120]",4695.471,2289,infocom06,"60, 120",490.6832,931248,767021,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mMeE']_[100M]_[60, 120]",'mMeE',302400,953336,2018-04-18T11:54:37.762926,0,300,asterion,EpidemicRouter,100
21838,2018-04-18T11:46:40.893224,100M,2440.2455,22,3393,1958,0.5771,168359,0,2018-04-18T11:54:37.762931,5.2385,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgMe']_[100M]_[60, 120]",4807.4719,2563,infocom06,"60, 120",464.3008,911059,742974,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgMe']_[100M]_[60, 120]",'sgMe',302400,932897,2018-04-18T11:54:37.762927,0,300,asterion,EpidemicRouter,100
22073,2018-04-18T11:46:40.893225,100M,2408.9167,21,3369,1902,0.5646,166375,0,2018-04-18T11:54:37.762932,5.2823,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgME']_[100M]_[60, 120]",4864.4064,2343,infocom06,"60, 120",477.5599,910221,744033,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgME']_[100M]_[60, 120]",'sgME',302400,932295,2018-04-18T11:54:37.762928,0,300,asterion,EpidemicRouter,100
22290,2018-04-18T11:46:40.893226,100M,2368.5366,20,3402,1917,0.5635,164497,0,2018-04-18T11:54:37.762933,5.1987,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgeE']_[100M]_[60, 120]",4799.2874,2302,infocom06,"60, 120",476.3448,915070,750999,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgeE']_[100M]_[60, 120]",'sgeE',302400,937361,2018-04-18T11:54:37.762929,0,300,asterion,EpidemicRouter,100
21968,2018-04-18T11:46:40.893227,100M,2394.4985,21,3376,1944,0.5758,166901,0,2018-04-18T11:54:37.762934,5.1826,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMeE']_[100M]_[60, 120]",4748.9995,2232,infocom06,"60, 120",470.607,916804,750232,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMeE']_[100M]_[60, 120]",'sMeE',302400,938773,2018-04-18T11:54:37.762930,0,300,asterion,EpidemicRouter,100
22107,2018-04-18T11:46:40.893228,100M,2343.6004,20,3379,1904,0.5635,165641,0,2018-04-18T11:54:37.762935,5.2369,5,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMeE']_[100M]_[60, 120]",4812.343,2367,infocom06,"60, 120",487.3125,929747,764531,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMeE']_[100M]_[60, 120]",'gMeE',302400,951854,2018-04-18T11:54:37.762931,0,300,asterion,EpidemicRouter,100
8530,2018-04-18T11:46:40.893229,200M,11868.6879,15828,3389,1500,0.4426,12981,0,2018-04-18T11:54:37.762936,2.5107,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['m']_[200M]_[60, 120]",5537.0627,3900,infocom06,"60, 120",10.7647,17647,5998,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['m']_[200M]_[60, 120]",'m',302400,26178,2018-04-18T11:54:37.762932,0,300,asterion,SprayAndWaitRouter,200
7967,2018-04-18T11:46:40.893230,200M,11980.9623,15948,3368,1499,0.4451,12763,0,2018-04-18T11:54:37.762937,2.505,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['M']_[200M]_[60, 120]",5701.6331,4284,infocom06,"60, 120",10.5791,17357,5918,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['M']_[200M]_[60, 120]",'M',302400,25324,2018-04-18T11:54:37.762933,0,300,asterion,SprayAndWaitRouter,200
8225,2018-04-18T11:46:40.893231,200M,11801.122,15743,3384,1547,0.4572,12891,0,2018-04-18T11:54:37.762938,2.5217,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[60, 120]",5565.8869,3921,infocom06,"60, 120",10.4105,17652,6098,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[60, 120]",'ms',302400,25877,2018-04-18T11:54:37.762934,0,300,asterion,SprayAndWaitRouter,200
8135,2018-04-18T11:46:40.893232,200M,11893.1855,15694,3381,1470,0.4348,13018,0,2018-04-18T11:54:37.762939,2.517,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mg']_[200M]_[60, 120]",5481.915,3618,infocom06,"60, 120",10.9456,17560,5920,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mg']_[200M]_[60, 120]",'mg',302400,25695,2018-04-18T11:54:37.762935,0,300,asterion,SprayAndWaitRouter,200
7884,2018-04-18T11:46:40.893233,200M,11650.1586,15215,3389,1542,0.455,12492,0,2018-04-18T11:54:37.762940,2.5,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[60, 120]",5498.4384,3698,infocom06,"60, 120",10.2263,17311,6125,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[60, 120]",'mM',302400,25195,2018-04-18T11:54:37.762936,0,300,asterion,SprayAndWaitRouter,200
8090,2018-04-18T11:46:40.893234,200M,11884.9021,15930,3379,1505,0.4454,12817,0,2018-04-18T11:54:37.762941,2.5043,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['me']_[200M]_[60, 120]",5604.2312,3858,infocom06,"60, 120",10.4771,17273,5836,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['me']_[200M]_[60, 120]",'me',302400,25363,2018-04-18T11:54:37.762937,0,300,asterion,SprayAndWaitRouter,200
8212,2018-04-18T11:46:40.893235,200M,12017.6591,15945,3395,1496,0.4406,13169,0,2018-04-18T11:54:37.762942,2.4813,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mE']_[200M]_[60, 120]",5718.6932,4140,infocom06,"60, 120",10.736,17557,5787,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mE']_[200M]_[60, 120]",'mE',302400,25769,2018-04-18T11:54:37.762938,0,300,asterion,SprayAndWaitRouter,200
8249,2018-04-18T11:46:40.893236,200M,11748.1149,15381,3378,1558,0.4612,12900,0,2018-04-18T11:54:37.762943,2.5231,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sg']_[200M]_[60, 120]",5505.0308,4009,infocom06,"60, 120",10.2702,17559,6010,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sg']_[200M]_[60, 120]",'sg',302400,25808,2018-04-18T11:54:37.762939,0,300,asterion,SprayAndWaitRouter,200
8283,2018-04-18T11:46:40.893237,200M,11905.1595,15830,3373,1467,0.4349,12974,0,2018-04-18T11:54:37.762944,2.5044,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sM']_[200M]_[60, 120]",5728.758,4013,infocom06,"60, 120",10.8623,17402,5844,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sM']_[200M]_[60, 120]",'sM',302400,25685,2018-04-18T11:54:37.762940,0,300,asterion,SprayAndWaitRouter,200
8111,2018-04-18T11:46:40.893238,200M,11752.0917,15260,3384,1506,0.445,12880,0,2018-04-18T11:54:37.762945,2.5,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['se']_[200M]_[60, 120]",5459.1341,3803,infocom06,"60, 120",10.6494,17544,6059,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['se']_[200M]_[60, 120]",'se',302400,25655,2018-04-18T11:54:37.762941,0,300,asterion,SprayAndWaitRouter,200
8249,2018-04-18T11:46:40.893239,200M,11798.2555,15425,3387,1497,0.442,13103,0,2018-04-18T11:54:37.762946,2.5551,3,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sE']_[200M]_[60, 120]",5591.1242,3954,infocom06,"60, 120",10.8116,17682,5970,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sE']_[200M]_[60, 120]",'sE',302400,25931,2018-04-18T11:54:37.762942,0,300,asterion,SprayAndWaitRouter,200
8166,2018-04-18T11:46:40.893240,200M,11722.659,15450,3374,1529,0.4532,12721,0,2018-04-18T11:54:37.762947,2.516,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gM']_[200M]_[60, 120]",5701.4428,4337,infocom06,"60, 120",10.4035,17436,6028,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gM']_[200M]_[60, 120]",'gM',302400,25602,2018-04-18T11:54:37.762943,0,300,asterion,SprayAndWaitRouter,200
8035,2018-04-18T11:46:40.893241,200M,12021.5897,16080,3382,1482,0.4382,12891,0,2018-04-18T11:54:37.762948,2.5108,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ge']_[200M]_[60, 120]",5698.5331,4406,infocom06,"60, 120",10.5762,17156,5663,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ge']_[200M]_[60, 120]",'ge',302400,25191,2018-04-18T11:54:37.762944,0,300,asterion,SprayAndWaitRouter,200
8136,2018-04-18T11:46:40.893242,200M,11850.4191,15665,3378,1490,0.4411,12920,0,2018-04-18T11:54:37.762949,2.494,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gE']_[200M]_[60, 120]",5618.2745,4097,infocom06,"60, 120",10.745,17500,5939,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gE']_[200M]_[60, 120]",'gE',302400,25636,2018-04-18T11:54:37.762945,0,300,asterion,SprayAndWaitRouter,200
8139,2018-04-18T11:46:40.893243,200M,11724.6922,15370,3370,1535,0.4555,12680,0,2018-04-18T11:54:37.762950,2.4782,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['Me']_[200M]_[60, 120]",5616.3616,3987,infocom06,"60, 120",10.3805,17469,6125,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['Me']_[200M]_[60, 120]",'Me',302400,25608,2018-04-18T11:54:37.762946,0,300,asterion,SprayAndWaitRouter,200
7963,2018-04-18T11:46:40.893244,200M,11714.9637,15351,3364,1532,0.4554,12685,0,2018-04-18T11:54:37.762951,2.5091,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ME']_[200M]_[60, 120]",5646.3512,3946,infocom06,"60, 120",10.3244,17349,6028,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['ME']_[200M]_[60, 120]",'ME',302400,25312,2018-04-18T11:54:37.762947,0,300,asterion,SprayAndWaitRouter,200
8472,2018-04-18T11:46:40.893245,200M,11783.0691,15391,3386,1513,0.4468,12942,0,2018-04-18T11:54:37.762952,2.5122,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[60, 120]",5684.657,4156,infocom06,"60, 120",10.5968,17546,6005,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[60, 120]",'eE',302400,26018,2018-04-18T11:54:37.762948,0,300,asterion,SprayAndWaitRouter,200
8360,2018-04-18T11:46:40.893246,200M,11900.119,15725,3375,1521,0.4507,12821,0,2018-04-18T11:54:37.762953,2.5365,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msg']_[200M]_[60, 120]",5664.8218,4156,infocom06,"60, 120",10.522,17525,6024,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msg']_[200M]_[60, 120]",'msg',302400,25885,2018-04-18T11:54:37.762949,0,300,asterion,SprayAndWaitRouter,200
8447,2018-04-18T11:46:40.893247,200M,11790.7994,15640,3378,1527,0.452,12813,0,2018-04-18T11:54:37.762954,2.4957,2,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msM']_[200M]_[60, 120]",5587.759,4166,infocom06,"60, 120",10.5193,17590,6109,0,SprayAndWaitRouter,,,"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msM']_[200M]_[60, 120]",'msM',302400,26037,2018-04-18T11:54:37.762950,0,300,asterion,SprayAndWaitRouter,200
