"id","scenario","mobility","router","nodes","ttl","seed","buffer_size","message_interval","sim_time","created","started","relayed","aborted","dropped","removed","delivered","delivery_prob","response_prob","overhead_ratio","latency_avg","latency_med","hopcount_avg","hopcount_med","buffertime_avg","buffertime_med","distance_avg","d_dist_avg","speed_avg","mobility","router","nodes","ttl","seed","buffer_size","message_interval","exp_weight","task_id","execution_assigned","execution_started","execution_finished","worker"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11778]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11778]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","11778","200","5,25",21600,1444,6166084,6166084,0,5650251,236891,1304,0.903,0,4727.592,1606.2193,1485,8.4448,6,638.4575,280,7736.63196373941,7650.1158904835,"Infinity","cdmx","EpidemicOracle",400,300,11778,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[96617]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[96617]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","96617","200","5,25",21600,1444,6102673,6102673,0,5587926,236621,1319,0.9134,0,4625.7422,1583.492,1453,8.6058,6,649.0028,290,7443.39210076572,7414.54542712471,"Infinity","cdmx","EpidemicOracle",400,300,96617,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[52770]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[52770]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","52770","200","5,25",21600,1444,5806264,5806264,0,5299224,227471,1314,0.91,0,4417.7702,1555.8782,1450,8.1986,6,685.8883,315,7502.46119776473,7435.46325664875,"Infinity","cdmx","EpidemicOracle",400,300,52770,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[55182]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[55182]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","55182","200","5,25",21600,1444,6028191,6028191,0,5515803,233799,1309,0.9065,0,4604.1879,1591.9465,1486,8.3468,6,654.6407,275,7509.6292920572,7411.62591427693,"Infinity","cdmx","EpidemicOracle",400,300,55182,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5327]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5327]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","5327","200","5,25",21600,1444,5995786,5995786,0,5480231,236047,1308,0.9058,0,4582.9343,1604.1407,1505,8.3303,6,659.6827,290,7486.82133580159,7432.1635443569,"Infinity","cdmx","EpidemicOracle",400,300,5327,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11131]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[11131]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","11131","200","5,25",21600,1444,6205666,6205666,0,5690510,236861,1321,0.9148,0,4696.7033,1602.7002,1495,8.4368,6,635.9143,270,7652.89658195301,7563.34873985905,5.53255557244297,"cdmx","EpidemicOracle",400,300,11131,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","61959","200","5,25",21600,1444,6435824,6435824,0,5926521,229924,1306,0.9044,0,4926.8897,1544.4342,1427,8.5666,6,614.2,270,7431.59878473772,7387.61280837604,"Infinity","cdmx","EpidemicOracle",400,300,61959,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44450]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44450]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","44450","200","5,25",21600,1444,6253081,6253081,0,5741316,232145,1323,0.9162,0,4725.4407,1597.5624,1483,8.3469,6,633.1645,265,7429.5801184627,7368.53741828997,"Infinity","cdmx","EpidemicOracle",400,300,44450,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[4762]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[4762]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","4762","200","5,25",21600,1444,6258951,6258951,0,5749549,231216,1302,0.9017,0,4806.182,1618.0346,1502,8.3963,6,624.188,265,7538.49425217267,7408.52130681388,"Infinity","cdmx","EpidemicOracle",400,300,4762,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[20098]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[20098]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","20098","200","5,25",21600,1444,5948873,5948873,0,5437555,232752,1317,0.912,0,4515.9879,1605.1815,1515,8.3523,6,662.62,290,7161.34922263469,7122.2964168472,5.41216864233135,"cdmx","EpidemicOracle",400,300,20098,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61667]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61667]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","61667","200","5,25",21600,1444,5969200,5969200,0,5458161,231017,1319,0.9134,0,4524.5497,1586.4064,1481,8.4898,6,660.7444,295,7323.59456643796,7249.24167722293,5.54302035426091,"cdmx","EpidemicOracle",400,300,61667,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15405]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15405]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","15405","200","5,25",21600,1444,6255266,6255266,0,5740906,232363,1312,0.9086,0,4766.7332,1575.1227,1461,8.5877,6,631.83,275,7417.6977164184,7297.47414852947,"Infinity","cdmx","EpidemicOracle",400,300,15405,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98682]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98682]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","98682","200","5,25",21600,1444,6467316,6467316,0,5952835,236315,1317,0.912,0,4909.6424,1585.7532,1454,8.5619,6,606.8066,260,7354.69790676567,7274.1902415856,5.45468498196446,"cdmx","EpidemicOracle",400,300,98682,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[82509]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[82509]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","82509","200","5,25",21600,1444,6238847,6238847,0,5722578,238169,1320,0.9141,0,4725.3992,1607.6015,1484,8.6326,6,635.3056,275,7609.17703233525,7555.45124864102,"Infinity","cdmx","EpidemicOracle",400,300,82509,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[65139]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[65139]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","65139","200","5,25",21600,1444,6308821,6308821,0,5799562,228633,1301,0.901,0,4848.2091,1583.4743,1465,8.6964,6,625.5257,270,7331.61587608091,7244.23261368079,"Infinity","cdmx","EpidemicOracle",400,300,65139,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[4029]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[4029]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","4029","200","5,25",21600,1444,6094753,6094753,0,5582686,231314,1309,0.9065,0,4655.0374,1550.4859,1444,8.2032,6,650.3379,285,7323.32540103022,7251.89311062787,"Infinity","cdmx","EpidemicOracle",400,300,4029,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[90521]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[90521]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","90521","200","5,25",21600,1444,6227864,6227864,0,5712581,236102,1306,0.9044,0,4767.6554,1582.0322,1477,8.2328,6,634.9419,275,7605.21174728136,7566.52978538781,5.59697504906141,"cdmx","EpidemicOracle",400,300,90521,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98820]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98820]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","98820","200","5,25",21600,1444,6192492,6192492,0,5682607,231488,1302,0.9017,0,4755.1382,1554.7312,1482,8.5131,6,639.2022,285,7483.25482387335,7390.57635928011,"Infinity","cdmx","EpidemicOracle",400,300,98820,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[3136]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[3136]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","3136","200","5,25",21600,1444,6126032,6126032,0,5614505,232418,1300,0.9003,0,4711.3323,1607.1469,1517,8.2008,6,641.5255,285,7640.56431381025,7495.88076080209,5.57986239096305,"cdmx","EpidemicOracle",400,300,3136,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[35402]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[35402]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","35402","200","5,25",21600,1444,6437758,6437758,0,5925696,231712,1314,0.91,0,4898.3592,1582.0312,1463,8.516,6,610.9591,270,7475.356253936,7489.7907231434,5.65308055386334,"cdmx","EpidemicOracle",400,300,35402,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","64524","200","5,25",21600,1444,6311266,6311266,0,5799034,235021,1328,0.9197,0,4751.4593,1552.5896,1423,8.573,6,625.8675,265,7563.86539078149,7477.75693845399,"Infinity","cdmx","EpidemicOracle",400,300,64524,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[37578]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[37578]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","37578","200","5,25",21600,1444,6129809,6129809,0,5619968,230073,1309,0.9065,0,4681.8182,1595.8885,1471,8.3529,6,642.0774,280,7414.83197681888,7241.69512044721,"Infinity","cdmx","EpidemicOracle",400,300,37578,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[16966]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[16966]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","16966","200","5,25",21600,1444,5812541,5812541,0,5298540,234741,1318,0.9127,0,4409.1222,1599.959,1490,8.1313,6,679.3941,300,7460.01842653677,7355.63508554875,5.43637161608639,"cdmx","EpidemicOracle",400,300,16966,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[84181]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[84181]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","84181","200","5,25",21600,1444,6227557,6227557,0,5720027,228918,1307,0.9051,0,4763.772,1563.9495,1433,8.026,6,632.8457,280,7431.87248217708,7347.24113597992,"Infinity","cdmx","EpidemicOracle",400,300,84181,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[91016]_[200M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[91016]_[200M]_[5,25]_w[3]","cdmx","EpidemicOracle","400","300","91016","200","5,25",21600,1444,6345247,6345247,0,5826918,235255,1330,0.9211,0,4769.8624,1592.4128,1475,8.915,6,624.0581,270,7749.62768662795,7710.73144345636,"Infinity","cdmx","EpidemicOracle",400,300,91016,200,"5,25",3,18,"2018-08-29T17:16:07.885357","2018-08-29T17:16:07.886933","2018-08-29T20:34:33.084424","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78802]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78802]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","78802","75","25,35",21600,729,3664459,3664459,0,3458183,101050,642,0.8807,0,5706.8801,1820.1215,1625,11.6402,7,436.8487,215,7804.73293095013,7683.83169428569,"Infinity","cdmx","EpidemicOracle",400,300,78802,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[94176]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[94176]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","94176","75","25,35",21600,729,3713280,3713280,0,3507505,102090,644,0.8834,0,5764.9627,1768.0233,1574,11.941,7,430.6073,215,7594.45520959457,7460.13655301307,"Infinity","cdmx","EpidemicOracle",400,300,94176,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[65221]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[65221]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","65221","75","25,35",21600,729,3703595,3703595,0,3500070,99808,635,0.8711,0,5831.4331,1710.4756,1580,11.3685,7,436.0465,210,7410.60110704842,7266.0225635697,5.28536230127499,"cdmx","EpidemicOracle",400,300,65221,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44180]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44180]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","44180","75","25,35",21600,729,3928369,3928369,0,3722182,101903,641,0.8793,0,6127.5008,1761.3822,1590,11.8128,7,408.3429,195,7556.21974787859,7486.36728832177,"Infinity","cdmx","EpidemicOracle",400,300,44180,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[79009]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[79009]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","79009","75","25,35",21600,729,3935913,3935913,0,3728703,103147,646,0.8861,0,6091.7446,1761.1625,1554,12.2167,7,409.898,205,7494.67453007459,7377.26588826107,5.31837184171124,"cdmx","EpidemicOracle",400,300,79009,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[68831]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[68831]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","68831","75","25,35",21600,729,3574069,3574069,0,3363018,105355,647,0.8875,0,5523.0634,1839.0896,1655,11.8377,7,455.7637,220,7783.20308626288,7781.46098648042,5.14324435319433,"cdmx","EpidemicOracle",400,300,68831,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[73906]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[73906]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","73906","75","25,35",21600,729,3785199,3785199,0,3576331,105656,655,0.8985,0,5777.9298,1836.8611,1631,12.0168,7,424.7682,215,7752.22179920351,7684.91984756727,5.15918365722724,"cdmx","EpidemicOracle",400,300,73906,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15598]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15598]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","15598","75","25,35",21600,729,3732700,3732700,0,3525956,102163,640,0.8779,0,5831.3438,1754.8422,1575,11.4688,7,432.896,210,7446.75670183972,7397.34346756134,"Infinity","cdmx","EpidemicOracle",400,300,15598,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78051]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78051]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","78051","75","25,35",21600,729,3829991,3829991,0,3620761,103002,648,0.8889,0,5909.4799,1790.9414,1631,12.0525,8,420.6796,205,7423.15044853596,7334.37649972996,5.1339703092999,"cdmx","EpidemicOracle",400,300,78051,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[71182]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[71182]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","71182","75","25,35",21600,729,3752064,3752064,0,3544539,104245,642,0.8807,0,5843.3364,1846.8598,1666,11.9798,8,424.1209,215,7461.81628110129,7258.75136919569,"Infinity","cdmx","EpidemicOracle",400,300,71182,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15475]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15475]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","15475","75","25,35",21600,729,3806365,3806365,0,3594981,105368,647,0.8875,0,5882.0989,1802.8145,1649,12.0927,7,424.8009,210,7587.02063316249,7498.05115260263,5.17841888750254,"cdmx","EpidemicOracle",400,300,15475,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[45907]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[45907]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","45907","75","25,35",21600,729,3943609,3943609,0,3736424,102658,637,0.8738,0,6189.9089,1747.595,1576,11.5322,7,409.6696,195,7387.62406146554,7371.49482501286,"Infinity","cdmx","EpidemicOracle",400,300,45907,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","5768","75","25,35",21600,729,3731579,3731579,0,3523043,104197,644,0.8834,0,5793.3773,1814.9177,1659,12.1693,7,429.6012,210,7413.24612287355,7234.50938979969,5.01197971865,"cdmx","EpidemicOracle",400,300,5768,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[28749]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[28749]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","28749","75","25,35",21600,729,3992690,3992690,0,3787378,100944,645,0.8848,0,6189.2171,1711.4078,1565,11.9101,7,402.693,190,7214.85762047193,7079.02182341854,"Infinity","cdmx","EpidemicOracle",400,300,28749,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","24113","75","25,35",21600,729,3713811,3713811,0,3509245,99772,642,0.8807,0,5783.7523,1758.6355,1598,11.5623,7,436.1029,215,7387.66954368491,7335.68807064098,5.22461748569221,"cdmx","EpidemicOracle",400,300,24113,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[80454]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[80454]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","80454","75","25,35",21600,729,3790609,3790609,0,3588713,98265,647,0.8875,0,5857.7465,1673.1886,1519,11.4436,7,428.3678,205,7208.34862068622,7063.61086695368,"Infinity","cdmx","EpidemicOracle",400,300,80454,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[59004]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[59004]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","59004","75","25,35",21600,729,3911491,3911491,0,3709386,98290,649,0.8903,0,6025.9507,1725.7504,1573,11.7797,7,412.9538,195,7343.09840364085,7167.47768465946,"Infinity","cdmx","EpidemicOracle",400,300,59004,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[54008]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[54008]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","54008","75","25,35",21600,729,3871260,3871260,0,3664741,101565,643,0.882,0,6019.6221,1734.7947,1585,11.804,8,417.5694,205,7429.4028276299,7421.58594362549,"Infinity","cdmx","EpidemicOracle",400,300,54008,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[70]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[70]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","400","300","70","75","25,35",21600,729,3791442,3791442,0,3582961,103506,640,0.8779,0,5923.1281,1849.9844,1626,11.9422,7,422.0678,210,7474.58503930095,7419.93152567743,5.08725045569499,"cdmx","EpidemicOracle",400,300,70,75,"25,35",3,26,"2018-08-29T18:33:13.835425","2018-08-29T18:33:13.836769","2018-08-29T20:37:05.860738","S30"
